UNB(PC1),FFT_SAMP_NUM,header_False,PCA,tuning_False,0.9770090413606684,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,PCA,tuning_True,0.9758267473177624,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,KDE,tuning_False,0.9662948082083584,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,KDE,tuning_True,0.9770090413606684,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,IF,tuning_False,0.8917820752449211,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,IF,tuning_True,0.8917379231852276,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_True,OCSVM,tuning_False,0.9588576390421948,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,OCSVM,tuning_True,0.9647445803346726,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,GMM,tuning_False,0.939906593864826,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,GMM,tuning_True,0.9998454677910724,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,AE,tuning_False,0.9059389426072282,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,AE,tuning_True,0.9039104007535284,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,PCA,tuning_False,0.939906593864826,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,PCA,tuning_True,0.9412017209491712,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,KDE,tuning_False,0.9453569203447784,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,KDE,tuning_True,0.9569983467506538,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,IF,tuning_False,0.9024779117056922,10000|319|1277,46
UNB(PC1),FFT_SAMP_NUM,header_True,IF,tuning_True,0.9007142822101539,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_False,OCSVM,tuning_False,0.9904631551061857,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,OCSVM,tuning_True,0.9975323904415696,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,GMM,tuning_False,0.8418424163931691,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,GMM,tuning_True,0.9970221888628884,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,AE,tuning_False,0.8767765071796154,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,AE,tuning_True,0.8858816430453147,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,PCA,tuning_False,0.8368213460491265,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,PCA,tuning_True,0.8399929356704492,10000|319|1277,19
